rating,name,reference,price_level,lat,lon,opening_hours,vicinity,photos,id,types,icon
,Dunkin' Donuts,CoQBcQAAAMNOHoA4aXrv3Ar8Js-4ThbfqUdyfL4WZLyC7pOLpyWU5V5-vcPl7Ll-j-RHHBpItVcAWS_P-2UZgBLODRR9ygNNwVErauYQ9_TYx4zoI5zdB44tAmWPPr_0-9Hzly4-qZXpreGwI9z6A5OHQyGl__ZSWsWrimgFu1t0Fslr9zWoEhBsYZyuCrzyuoxuR7PWLAcFGhSX1GXFQT3W0Vv4BZ1zGKN99VC0iQ,1,40.769069,-73.906255,{u'open_now': True},"43-7 Astoria Blvd N, Astoria",,af59a3820a0d691cac430662155badf0e00954a0,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Dunkin' Donuts,CnRvAAAAaialofVY0cDGJ9a1LvDLN0RVD2xWu79ZBmQheIiKLq419cA0MYB6GJMeoQUINNnsUzpvTNwN6EdazZT00_Qr6H7tpVWHnohPxtOfUE5jHuhLEhtnW_aev1Xxu5B2ny9jzcOKKWNG7Rwf_dLPFWbXqhIQldhLw82wGWG3hKzSeXe82RoUzB2UC7uEgTOtCkepJ43Zhm7ljiQ,1,40.770026,-73.879689,{u'open_now': True},"10702 Grand Central Pkwy, East Elmhurst",,ab134f6a0939ef0de43d269848f040bab456a2c7,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,World Bean Coffee,CoQBcwAAAF0lBKwrOLPbgs3cMkXF7_0DZjGMcFBHm-3KXWtI2fVi8oUBrTJYvpd1XMSdLeiSLbiAdxQsbv70_SYUrxT3hbSZqrZuafAzUlBcCU-cCcTUlAcU3R9l30gw9nMmcjpi0RJx7K6Uitk8SCb47Usz8qirI8oUzrRP8rJSzjhQkjl9EhAzpqMYnJMtcZ2NSsTv5rRzGhQPZh_5yNp3YVeiy-3_djUeHQrT-A,1,40.768944,-73.862181,,"LaGuardia Airport, Terminal D, Arrivals Level, flushing",,ab6cb4b3db12f6019cec95b2381f80de0ac1ced7,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,World Bean Coffee,CoQBcgAAAKidJWZVprrZifA9AUHJlGEWp7XkvyWRPhi_vb9yKpsZS27evqHTSkHBuRjMuHSeEph5bKtbMrvKZDW04meB9bYKfHOu55Aaa3TYdzSh4_80t8WfVZZXn6TABv1Lx89HwuZPu1UqH4ut1hxlCHCup5mZObKAuu4GmyjWIJ9PWux9EhAMWLDUohv0g-ROvlWgavagGhQ3B3PBTCyk_TebZd8-WPlZlugCtA,,40.768944,-73.862102,,"LaGuardia Airport, Terminal D, Food Court, flushing",,5573a27b57cc750bdbf59e423ea5fffc73d6c20c,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.8,'wichcraft,CnRsAAAA335PFCruLnFpnwLDm0d9l7acp3o5Tts6oGD-vKVzLg5_b4W250-yPx2qC06e_DpQTceJo65HzAx-6WH7GbWMXNSfK_RF1t4my_rXlHc-77pUwoZ7T1bFzYU4x8bFr0SmGM5ZQp1ZTP5fubid2_HYLxIQe3c_oH0LEOMooATSo7qu4xoUG_56cPcI_RCDhmHUv852duFNj_s,2,40.771092,-73.983103,{u'open_now': True},"61 W 62nd St, New York","[{u'photo_reference': u'CnRnAAAAvGjl6CvwEvYbMH5yLLtkmTG1vLannHYHpJvpNg5tU00y5eemol5BcnQkm5yo_cuqCK22RGNtqyyykmN2PMU_DRU0S6C1N05QeGDpufNQ9rcLft6ODASkC8Hv9h6S_8WcPr4jNrAKDwZnA_PsarM7exIQC5FPePYFWVy84j09eA-veBoULwBG3HaZdslkHitOpTCSEWaXrPg', u'width': 432, u'html_attributions': [], u'height': 542}]",271e9b5ba332380bfbef18bffa5ab91739761d9b,"[u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,BreadSoul Cafe,CnRwAAAAd3nBAJCHTw_RZIaicUP4XyITZ8eWPizmY4lhEDdsj6TbV0D7GIVxvaWrtEZJKPHqlYJT8muc6iTogzbkLUwrjG8Rb-rEGKtxbI5QpqU4yYg1_GafoMaxhJY5iJZ98wx9VNFYrVPoY4kaTDEIzcKhOxIQaTRQDRVbDc30KFo-6R6CJBoUNxlyk6kGlDbrU0YxCpikpo7Anc4,,40.771121,-73.981739,{u'open_now': True},"30 W 63rd St, New York",,5ad20f6f2988ada854fe7ac2560169373adc5a6f,"[u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.3,Starbucks Coffee,CoQBcgAAAJ29z1fiu9mvi2n10_URJlGXbPJAEyYnTV5xhtFZcJrfeaCxDpvT_rnnOmCkQ5DYdMyi97RC05Yg1JYXiVFlmJi0iOhuTNc9OoO-_aiYXZ9y0iJu6OsYJ2qddgcZUUo8p44F9DDbRkg_eTFUrYhWSD1tg4yWpKET78lrjCSW09cJEhBZBbVy7e-COOCEk3poarWZGhRqU4EUCbg0KkwSqixKX9MiSHqDnA,1,40.771365,-73.982591,{u'open_now': True},"1889 Broadway, New York","[{u'photo_reference': u'CnRsAAAAanTU6lPnfSHBYyaHZ5ZU57scliHoXB1j2GYgJb_NyTeUe_ee5cXgA2bNYFcSDUxUhIkjGU4nIcqYKBW1UUq3VWtUYD8ErAynd3W5cmMOW1-KErChHfbzVaET81XqnuIeO-Y3JngT683j37bZ60CYzxIQ_1GRs3xfSWuHna8T_eX6cRoUA1Z4DKVzaxfRwnE41weTjsEwBcg', u'width': 2048, u'html_attributions': [u'<a href=""https://plus.google.com/108899565426739754518"">David Ratliff</a>'], u'height': 1536}]",a88f6e9b50afe5d7faf9f86839cabe6d1c44db73,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Ballfields Café,CoQBcgAAAHc7t6h4UI__sb7t0rPHqrm-pxcslupWla2X-ZC0C44cEMihMxhYlL4vtYArO_Bfp_YoqBfgZmOHS8G7lbWnGWsVF3O1GRyLtpuMVoOlrkFx-26PYi8uAqw8mS2RwfuluwPKZLAxFw94LDw4gPWZfKowuxr-QjVQrzxCBsbm8nSiEhCxQqw-B2OBvgeALU88u3-vGhRaJL7Bk1cjsiKXtsaZtOn4KYS9_A,2,40.770306,-73.975889,,New York,"[{u'photo_reference': u'CnRoAAAAQOirSsNRgKbbI8MZh--6IHAAvbiyHc6wgsQ_QmsZBk0T7j7xTFY6zjVxbsq5GGuaUvr_WWZTCGmY9SCVC62i43ew_x08FWxFdlePSJRKykmF9naq27I7w44cRq4EWeBEaef1RHCC87FTblrQKdiuLBIQ82kDdrRl-APRF1Qfz5StABoUVXRUcAjOafocCBTRpJYnN7RB9c0', u'width': 1024, u'html_attributions': [u'<a href=""https://plus.google.com/110356856412827555634"">Dayana Vargas</a>'], u'height': 768}]",1210715240394bd2b8c6a3aebe71b7bba18c84dd,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.3,Maison Kayser,CnRuAAAAL0HugY6dge578Eggp6P5hGGuCObMuk4ArCmwKFXSM6aSkQGggfSAa8bhAZabuCHUAVjb6UGz7U4ryaMnwrukrr43jhoNlBlIOOkB2T74Xqi8r3yq3xc5RsutYMI0T35KpudTuhA3FjBtPm78T92eBBIQ9lLQyoYg79D-PRKg8mh2URoUFLtYaUFgs9nveOms1qmtvZajFzs,2,40.77133,-73.959704,{u'open_now': True},"1294 3rd Ave, New York","[{u'photo_reference': u'CnRnAAAA_CFcK0B0TMCGJKGEI1J0YlIaTZZOMdFS50kfsxA2ltLYazzG-NgVxAW7Lhg8RDnX2dwrWPR_c9PA2B6IvLhAovDM4k2Y1527u_Zqa2qdeMQQvYVAGlBuvhMhXxuYIIZvevvWhIMs9af0dGYg_ck89BIQ-GqIfjU0q42ZaHhnDoO8OhoUclj2jaBdL-tu6MxxIhm-tRDdv6Q', u'width': 1600, u'html_attributions': [], u'height': 2844}]",13f719c1e59e5b04a3855c57a1fa72738ab1aa8f,"[u'bakery', u'store', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.9,Dunkin' Donuts,CnRwAAAApTIb3CyNrD8jDF8EeBs9dCkzPhup9mKcSfwTxbiBmMvbsiCW6GDnq0_s50_3r8FJZczDinqhhuRbJWwnQffcskEyY_wUfbEAWrIxV3QRFVOp1R52pf9kjOCA6VcZthPm3i4ZTpgkfbaNljrysG9t5hIQJyCAywV81ADdM8R4C3CdiRoUMjGafyLcOMLlyzK77e2FeGrfVkg,1,40.77062,-73.957326,{u'open_now': True},"1433 2nd Ave, New York",,6d5e59cec1c8d709b9797b67887d257faac96a5c,"[u'store', u'meal_takeaway', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4,B. Cafe,CnRpAAAAPSLn2kqLWlT4OG1UrKmqp9iQJRfmHD7s_ydOJxrq5b6RLhbHnVQAoK5rrTAnJSY0kIEkIx_TyZlhWdgzEY0xbfE1DZHesgbk_z9FAp_5E5opTJRly7W_ps0Ke2Q0dbq0OX9MZOQ4TgbLPVPzqaOW_RIQWLMGeatEheAZSVrc_OzH-BoU-T6f0FrHjs6eMzC9qr-fKSi5xlQ,2,40.770917,-73.957715,{u'open_now': True},"240 E 75th St, Manhattan","[{u'photo_reference': u'CnRoAAAAK7oTtpIpVeKYUgsp1rqeY_E3P97H4G00f7sK5z7R-DtegRDqLoeLiJRYVu-fPP2yzPeL_SBylFeGcUPNig94-H7p0j9tXhx_pY1pbPLLTboY_NqXjcDjBJkN64cik7CRHjjWgNJGDdUonsMd_BlxyxIQG-L2MH9Z9FJjY8qesBG9shoUT2fyxJTUXsUjSNGjF8L_uvdOmOo', u'width': 1530, u'html_attributions': [u'<a href=""https://plus.google.com/106756277539863535651"">Samantha Sheppard</a>'], u'height': 2048}]",8c8d9bb969ecd46d3361ead5751104bbc8ba56f0,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Caffino,CnRoAAAA5_uDpHZO6TZpGCmBZtNiP5g0UklNpojYegcZTB8k--lMLt_OtEQuFuS6gYK_mokxoUZgpxnb7H3V1CA9VxpJIciPC-t8pmZQ0iVSv-BZ6RLFXXCjkju8X9qwx0x4CKwKHLOYEEN7x6J_70BPT6EsMhIQGV3TunTaREOA8mdPQkOb5BoUovmRJnnbJ6kRsf96S1kC22s73SI,,40.768898,-73.92512,{u'open_now': True},"29-18 Crescent St, Astoria","[{u'photo_reference': u'CoQBegAAAGaLJYG8uoTbl5gOUDrXW6N4KQI2aphabKvszoLmkdz6gtMrK_2zMOaP-HWObJc0rXQq5QpsDUCUSYWd2a3tbzNhP7DSVnIQdW3L-x0QjWp1NV1Fa0-LzbxDwAwC4FRsXRVeMuzcqe4QjZy_mUItZQdeLIZb9TnngKuFXD0YWoFVEhAXZI7ej7_g-Sg4V2T7YZrRGhQMwNBY2BkUji2cKmxLXBxibM_EVw', u'width': 250, u'html_attributions': [], u'height': 250}]",e9757eb6a9ea573a8a69f9f6db6b7892d24917af,"[u'bakery', u'store', u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
2.5,Dunkin' Donuts,CoQBcQAAAHC_5D4s_BVbl7CZOdSrFk8Y5c8ND_dKOW1Zrbt_i493MqNR70C9RrJUfTiud_v4MdF7TtuAyG-FTHJg3pAHqgWF_Oczd2YnPaS-sCv5PovxqTDMtk8M9HlrbnYR9_y9LWcVkEva_swN3JT7G5qYnCqr_4kaPuXsg2YwY2funI84EhATov2gtjgCcayb789hGg-FGhRv0Px__avJU37NZU4pBDTHGx-Rfw,1,40.770451,-73.918066,{u'open_now': True},"2502 31st St, Astoria",,2d14af7b0cfd0152062127d3aff9f633ec1b87ce,"[u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Olympia Cafe & Billiards Corporation,CpQBhwAAAFzBQp8RXqNhScAIla3hh-_L2LWT81sE9WELrKk9grnBYKnHG79y6Ls9VoI9vrcGYCS_K9lxigdFP96DzTr_Yqj7Cu8Dx6LgDWp30Vi3zhdorV9hquYVrzgIPiSChMsySIP6_DEApxj3NwfcmLu3Vog6Z946EnHPdbDQA0y8mZZgtFx5_JokzOj3Kkp5GzBxaxIQ0F4ojayDexnbx2o4oqra0BoU5Q-k4V-AIseUvZuiBKBZ6QHioaY,,40.770194,-73.909486,{u'open_now': False},"23-44 Steinway St, Astoria/queens",,99a76d0d6658deed4bfb7eec35f381f7833fd5db,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Lembi Cafe,CnRrAAAAIxfKiktsCGJZhyChxRZSnM4On84DXZW-DJjNdhWE8lwfh7qCTgOHAF_9pcawx0BC32o7lIrk5QtP6p-CW16j8YiKfMo3H_2CFeSDA5ksXP1CagJt278q8wS78F-gqurwR_gL8roNCtVRK4Mp3DHMDhIQvxpUDUMhe1XVsbDslkP7HhoURnVQBzr7gxVljS9r7hT2eGpMPEQ,,40.770194,-73.909016,,"2363 Steinway St, Astoria",,6ca1193990b244dbca85d1f3c1f1bfb34b6b06b8,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Dunkin' Donuts,CnRwAAAAEPfhHBQqIc2cSPuwvUgTzI0vUx4XRn_sfopaEgQ16kQBfserOhjZ1QXLOLoY_Sri6AGR0CcJiqCphp1kJ0ftIatt8VnehVM8hVJ5PQBMNxjau4Ix_I7ZK3Qqgof7lIOcl7pWav7J4rcGZWP8dQn82RIQtn9oS3gUo0LZnePRJeN9VxoUcTFz0jYvr7lTAUfTH0BKS_lRI7k,1,40.770283,-73.904454,{u'open_now': True},"4322 Ditmars Blvd, Astoria",,aa1f6f339ee976ca373ea5e380f0e04183374e75,"[u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.2,Krave Cafe & Grill,CoQBdAAAAM8-vxrHnH74iwB3OPYzUnX0SEwKCotRK8wNKyJ8sbP2DorSpVj3SoWJFQz02f_txiBPSoj8_fdTcGgQcQ-DbGpvsZcY0jUY8dO6YcYTBR8ABYok59vlEPdLlM3A7GehUzaS5piQQtDU-JKg4Z4hTgEa5S_JfqNnBswevmQJUvorEhCELihDfc9myfZDW1cb3RY6GhQJ9jArKi-xZnNDbdUk-1k7oDaF8g,2,40.770812,-73.903141,{u'open_now': True},"45-1 Ditmars Blvd, Astoria","[{u'photo_reference': u'CnRvAAAAL3pij10HvDvG6vHjx5EzkuGcSWT2zMYBiUnnrIwut6EN1-oFoHA3HvaehBrwgOtWi5YDWvWuGlER6xTE99C00eD5PVdkANkCay1SjLBe-ea5MZqwtRdDamOnqcbBHwmbtVu6YE8ZytYZItnv8vEQyhIQtT4Bfrz1kpsXikB7Rd_-RBoUfMGKgHq9md2jyJDc1okgkOVJEK8', u'width': 250, u'html_attributions': [], u'height': 250}]",14a0ce1e08152420dbc8fc444bc6e8f3836002b9,"[u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4,Épicerie Boulud,CoQBcgAAAB_g9C8tZbz8xYym139Z5ePq2Yq1qJdeBBln2jyUWLHyjrAA1xqwrjdqO2nNeR-qWVGAcxU0xXt_bDiyZliFAyglZpIp5bVq5L7NuVQxlqCuYNPQg63Si40BPwim2Z33FKcm6kndBMN-_od8G4fwvigYo2UV3U_sePCQ_R7xoZbUEhDki7rkUjCkBbPwhvX2GSsBGhQlwZebbGOjM1Sjc12Aa2bI0p9LtA,2,40.771831,-73.981761,{u'open_now': True},"1900 Broadway, New York","[{u'photo_reference': u'CnRnAAAADvp4tvEAcW8Ce-drXvVYVgMoFYkoAujLS3dA1FGLimLvNxBcfXK-i_TVn3NzxNJWfdNGtWM_3953SNKk-8-Sep1OMIlJYaY0f9W4XkNcu0nFc9eRDgJ2ZmA2NQoQoIiQ66RhdUQtNdDvpP1sha9PiRIQL4kBUJ7Y1cXiAd0SHh7fchoUAoCgF-4Ph6hBCDV6y6lCCvUM-M0', u'width': 2048, u'html_attributions': [], u'height': 1535}]",c4c49e82d0bf35797da682372e107c00be387b54,"[u'bakery', u'store', u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4,Cafe Fiorello,CnRvAAAAChmIOTG9JhgY7NrS4S9qVzFYYPCzx-RfE85hFBJI8IVIriXCKyDXzgOgXkTIOpPcIKXzvYS5fSt0Atba3mJ4quIpojlTN5iSStNDQtlX3eRGiVBNf_fNZmjXiIGHXaBzPmuRxRMlVg1FC8TEKrRKqxIQJfHcqkh0yNjK4Aej7wYPixoUUGe_bIANmdXd4dn2z50j6P7zjEM,3,40.771759,-73.98203,{u'open_now': True},"1900 Broadway, New York","[{u'photo_reference': u'CnRnAAAAM_6L1P0mQC1eQ62Xi0EN24xxnURk8-3WXeuP6xECoS50jqs5QvGGrAabcdSG_oFdblagDdcg7jWBkPFNJmpBgPLMmYD7ORnaJLlO1kkv9dAm57-CxbImArAHJKxABnFTU9ShhTRQkYLyPSWTGVWayxIQ4qhwuJ8CGC7KOk7L_yUp5xoU00OQByuSkBcH964gy92-F06RLBM', u'width': 195, u'html_attributions': [], u'height': 210}]",ba0f5ad74adacd271cfcc73a4da3eb6d9e2314bf,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,ABS Atrium,CnRrAAAAI5yN4Z9PwKR-_v9x0rprSt1pkHV-iDF1trE6qa5nCjKkE5i2uZJJXRlXBUhMu1xNDhQ_dMUvjlRa1okFQ6EOkN07GHUCoEikS6apFuXIAbJQSA1TZr9c3mFgG9kxeumjafTdRh8h3rChP4JkR761vhIQ9S0dy9LW4gmInNf6uq3qWhoUY64GBGx-FR_jH9w-6C1yArfO8Gg,,40.770313,-73.982734,{u'open_now': True},"1865 Broadway, New York","[{u'photo_reference': u'CnRoAAAAabYGRiHxFSpfbeg-HfzhcpPYshXfsETJIDe5HKmnsACKI_aKJcrd94A7kske273BDZzjqoFp_yOmjucQepQojiJrYUY8r-NHdpBOHRcLq1eMqhR7Rv2f_ohvaXfwS0NiyUwJYdp6RGe-jyi16QcY0hIQoj50CEHnE8zvW-dsX_jcbhoU55AuBWAvaVzuOoqe2PGZ_Wn3llA', u'width': 901, u'html_attributions': [], u'height': 900}]",7db6fb23e947fe1c50b7f7843733a89302bd0bd0,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.1,Joe Coffee,CnRtAAAAWMNf-zdiASjawBMiBn5oybIx2W8vP899QYa_w_r4dTtNjiLjvqsaza0S5A2bfJaURogx9tO-Uy7RpcCRViMSMPk-LBb46VBddJyp6_sq0StWYXmb0ZP08rl6nl5rQeMKItNlDCsK719kBhRiKVy5nBIQf_Khc4-xu19_jHPUVNAcaBoUEKuhGW5ZW-dqzEpf6bUGxoXROJM,,40.77203,-73.960742,{u'open_now': True},"1045 Lexington Ave, New York","[{u'photo_reference': u'CnRoAAAAV1u3Gzl7QzgrOCIiJS_EpOkIFSWYayiUCX_J2fNcN4D7NDHHATsoNlnK-DvHtlyvbjtZEQ0EK3hLFwLadVgXX0AHuhv4iEQBC0oKGFSNjue81HdI49WTRDEqsWjITz7aHdyoi6jcSmFZofkzZ1CFTBIQH3__ldUEI6MwKENySsgbrRoUq4jn6wVyqOhTJC4hNMLzhW-tdKc', u'width': 1024, u'html_attributions': [u'<a href=""https://plus.google.com/114640533415323535912"">Eli Pedraza</a>'], u'height': 1024}]",5f8373759445b1e55287f284a10ab227626da0ec,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
,Alex's Cafe & Deli,CoQBdAAAACVhP28rZK2jtnt6P0TYxAcPF0ekYXZKE8ylD-psJuvPbsB-n-Cmia3VQ50eKZ8lz4enhJzJyri8-9uP0ObBVQU9yh5vW2aM1I9fEp3woINU-XG9S75fO41QhA9-kl06k51A1FBBr9OYB4JcyfJd11jWhK9CnS0WUNeNHXVpwt2WEhAkm5FDv7LZTShBuGplZt1qGhSyCzp5I7ZPjID2gksDkUlFlNuYGQ,1,40.771,-73.961931,{u'open_now': True},"1018 Lexington Ave, New York",,c4ce0cd4ba4f31360cb3b1e764a23bc7ee08aa43,"[u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
4.1,Candle Cafe,CnRsAAAA0iA8jrkXn1iH2NWaH_-bM8ccDzQUL_mz0doS7URHFaLYpVL0pYaA4MJLsq06l39iXRzae6_5G6A--y7_wWqq0Gd3LTuCXKVCqutnpngD439VKoE8phR_6lQhM6mYJAMUBS8VCbx-Q86I8BjZNXCLbRIQAi7EaFzWFKOWQeQlntUKhBoUQN8uwdgJPLVESKcIWt_sOazTbCU,2,40.771439,-73.959036,{u'open_now': True},"1307 3rd Ave, New York","[{u'photo_reference': u'CnRqAAAAUA-KhlC-L893Y6mJ4tlQvl1gjQsSqmlk-ClN8o-Qh-4yu2pUVSyd7deFwU2hEPHBjBRQhKszfGCzzi5s66mpr4R0eoaEIaA0JmLIVYSGJ7SduGF6qrlODqp0cfhZyObTkPOLkOVIWHAadj2Ih3yCoBIQ5WpeTG6wzcbKkt7_oZMZNxoUZbYb1MdK4nuVC5mNdEmjPq1rLhM', u'width': 2048, u'html_attributions': [u'<a href=""https://plus.google.com/106654503918907830147"">The Corcoran Group</a>'], u'height': 1700}]",d3face1e5f1d1acde61f837b0a6daad32bdd424b,"[u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.9,Alloro,CnRnAAAAU_6jjbWcMhc48Js3IUZVgwx-BNblvIfY-QLrncAkGlxrTjJh7pqks95H6i6qncI6c7wfdaj-LszPT1k8TxSy5goE4EE26Um2fKu1-KcZqHH2gA_oYVyzCn5O_Q8oIRJuVzcC7gssbh2qRPEctP0dCxIQYYnnJ3Ev8D9imKdZ8OzuvBoU8i9oRf-YsOD8Bd4gPDOBC1Ck3dc,3,40.771993,-73.95557,{u'open_now': True},"307 E 77th St, New York","[{u'photo_reference': u'CnRnAAAAG0aFnLnBv734ZFwVEYln8YS6ARFN3iEXnlcSUGnrgRcDl6tnBjE-jc5lxRDjRX3H3SONRHQOEW2sSZbVAdJqt5QyiivTJ00jYGNLB9nznDRN4YDigEZGE8pNoPEWz5weGlHVm2e-jU09v84ckiPJUxIQFEJoxITd3j-rskXhXhXoeBoUIZSrVeEI51KGP0xBM1kLytIB400', u'width': 641, u'html_attributions': [], u'height': 409}]",78f76638fd9b46f735357937e2be226cff9748b8,"[u'cafe', u'bar', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/cafe-71.png
3.4,Le Pain Quotidien,CoQBcwAAAOW0nFoVLWGwqdOpnAXT8nNJYcUdgmt6iNEAHHnRgz_R9epWMwkbSEWJn_HQiaEAh7oF3ozyrtZGGV2UVZoU-uT2q2xR1ktBakmIJDUBd5uCumUCPqVP1bASvIX1HURtL6HycuVFUCUPQJzWL3XYOAQj6NhO69HtPVGS6CXTIKYkEhCGa1J0QYtaBjvdwM0VRp2qGhSiJYelm-feEtvlcLWY5XX1-LM5Zw,2,40.772112,-73.956514,{u'open_now': True},"252 E 77th St, New York",,537a88c1d851fb4cc2f90f398ba3cf68952ed921,"[u'bakery', u'store', u'meal_takeaway', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
4,Lenny's,CnRoAAAAdS6TjeZSoWClvpSAZKK3KsXezDpwGeeT0hxmPkmqk8RN5KmodEMok3EbQ0h7Icl5fsO5U9i7wm-s8wQqb74xlEQN02YV9SjOzbRSt7ienQbXnoV_RwMOniot6UK_KYtgZxvqRKLpq6P-w3IZugJzPhIQEYUd-KwZsAR6fp_4G-Y-MxoU8BSg-Pr7V9GdZRYLeAsUrHtoS4o,2,40.772236,-73.956154,{u'open_now': True},"1481 2nd Ave, New York",,4c710710ad10ff0e01fca3f6484dabd11a8692cc,"[u'bakery', u'store', u'meal_takeaway', u'cafe', u'restaurant', u'meal_delivery', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
,Caffe Noi,CnRqAAAAJhlZSJ95DE4etnxBD0jhL6pW39hfuWWn1LcFfEfAx0Wbe6ONspZXwjT2E5TUA_zpPJ5r4z5NRRNOFJTv13zWWKM6owygTOaE99kvkPdRP3UCJfyshHozh8NUxt3UVwMcRSu1gyDYbgEUQPzV_qDs3RIQip1yg1qgorpcO2s53gYooRoUnyFbLAxsxqAZ8kp5VI3W67k0F_g,,40.771649,-73.95657,{u'open_now': True},"1465 2nd Ave, New York",,91b72874389aac26f53d94ec25f1608d42ad49a7,"[u'bakery', u'store', u'cafe', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
3.8,Le Pain Quotidien,CoQBcgAAADyUPHLCQ7_v9BWfRI-j-j2nlv7iA4Q1g72fQoiLkf8tKacIvgbzP1aacQsgxU4DGh4CL6pXFVNBB1D9UZNYS0JHxmfhoOcPs42891ZtynJvzZMSFHVE6dCk2UJOTI3UonX4khIWsQ9QbtvFN49sk0hASXACCcB_I1dEyzrzGA0OEhB-ml8Zkm5b7b4jo0MhQ39WGhSLUWHY8xUiNbKZwlI5h5-zGUbm-Q,2,40.772085,-73.95648,{u'open_now': True},"252 E 77th St, New York","[{u'photo_reference': u'CnRlAAAAMs3jNB7Hdg-kVvAxscM0pD1xZGvn6HCib1cN5Dpu6hw2Ms6CLonkoK0VEWKwjxwjwhGg6WT-gjCEYYp8nefKPT3i3fE3N9HpEkmlgyfrTezAA-9kGB3EjWYr_lcKJxYP2wAMlLUz2w5HzcDKUi2G8RIQneoZ2XNX2Xe6LXmAQWLgMxoU1_0T7mnOHHovCksvzrq7HsXT99c', u'width': 120, u'html_attributions': [], u'height': 87}]",1d2810bc72b46888a2ca0a53fa97cbe9b4b40e4f,"[u'bakery', u'store', u'meal_takeaway', u'cafe', u'restaurant', u'food', u'establishment']",http://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png
